2,0,12,2.689
2,1,12,2.282
2,2,12,2.167
2,3,12,2.091
2,4,12,2.223
3,0,18,3.886
3,1,18,3.81
3,2,18,3.64
3,3,18,3.677
3,4,18,4.112
4,0,24,5.985
4,1,24,5.335
4,2,24,5.779
4,3,24,6.407
4,4,24,6.091
5,0,30,9.6
5,1,30,8.487
5,2,30,8.238
5,3,30,7.869
5,4,30,7.136
6,0,36,12.298
6,1,36,13.76
6,2,36,12.863
6,3,36,13.732
6,4,36,11.402
7,0,42,16.551
7,1,42,21.012
7,2,42,17.715
7,3,42,16.597
7,4,42,21.717
8,0,48,27.156
8,1,48,30.411
8,2,48,34.685
8,3,48,22.492
8,4,48,27.307
9,0,54,49.399
9,1,54,26.293
9,2,54,32.419
9,3,54,30.18
9,4,54,35.673
10,0,60,66.566
10,1,60,62.611
10,2,60,63.058
10,3,60,54.11
10,4,60,45.786
11,0,66,54.943
11,1,66,67.623
11,2,66,71.429
11,3,66,62.417
11,4,66,77.414
12,0,72,71.764
12,1,72,83.315
12,2,72,90.921
12,3,72,102.345
12,4,72,76.452
13,0,78,130.859
13,1,78,135.793
13,2,78,93.603
13,3,78,149.205
13,4,78,156.922
14,0,84,200.129
14,1,84,188.646
14,2,84,170.793
14,3,84,165.742
14,4,84,118.216
15,0,90,164.83
15,1,90,152.478
15,2,90,194.593
15,3,90,157.315
15,4,90,215.529
16,0,96,276.581
16,1,96,213.257
16,2,96,315.357
16,3,96,250.481
16,4,96,193.292
