# rank |         avg         
#------+---------------------
    1 | 44.2000000000000000
    2 | 54.2000000000000000
    3 | 74.6000000000000000
    4 | 74.6000000000000000
    5 | 84.6000000000000000
    6 | 85.8000000000000000
    7 | 85.8000000000000000
    8 | 85.8000000000000000
    9 | 85.8000000000000000
   10 | 88.0000000000000000
   11 | 88.0000000000000000
   12 | 88.0000000000000000
   13 | 88.0000000000000000
   14 | 89.2000000000000000
   15 | 89.2000000000000000
   16 | 89.2000000000000000
   17 | 89.2000000000000000
   18 | 89.2000000000000000
   19 | 89.4000000000000000
   20 | 89.4000000000000000
   21 | 89.4000000000000000
   22 | 89.4000000000000000
   23 | 89.6000000000000000
   24 | 90.4000000000000000
   25 | 90.4000000000000000
   26 | 90.4000000000000000
   27 | 90.4000000000000000
   28 | 90.6000000000000000
   29 | 90.6000000000000000
   30 | 90.6000000000000000
   31 | 90.6000000000000000
   32 | 90.6000000000000000
   33 | 91.4000000000000000
   34 | 92.4000000000000000
   35 | 92.4000000000000000
   36 | 92.4000000000000000
   37 | 92.6000000000000000
   38 | 92.6000000000000000
   39 | 92.6000000000000000
   40 | 92.6000000000000000
   41 | 93.0000000000000000
   42 | 93.8000000000000000
   43 | 93.8000000000000000
   44 | 94.4000000000000000
   45 | 94.4000000000000000
   46 | 94.4000000000000000
   47 | 94.4000000000000000
   48 | 94.4000000000000000
   49 | 94.4000000000000000
   50 | 94.4000000000000000
   51 | 94.4000000000000000
   52 | 94.4000000000000000
   53 | 94.4000000000000000
   54 | 95.0000000000000000
   55 | 95.2000000000000000
   56 | 95.4000000000000000
   57 | 95.4000000000000000
   58 | 95.4000000000000000
   59 | 95.4000000000000000
   60 | 95.4000000000000000
   61 | 95.8000000000000000
   62 | 95.8000000000000000
   63 | 95.8000000000000000
   64 | 95.8000000000000000
   65 | 96.2000000000000000
   66 | 96.2000000000000000
   67 | 96.2000000000000000
   68 | 96.2000000000000000
   69 | 96.2000000000000000
   70 | 96.6000000000000000
   71 | 96.6000000000000000
   72 | 96.6000000000000000
   73 | 96.6000000000000000
   74 | 96.6000000000000000
   75 | 96.8000000000000000
   76 | 96.8000000000000000
   77 | 96.8000000000000000
   78 | 96.8000000000000000
   79 | 96.8000000000000000
   80 | 96.8000000000000000
   81 | 96.8000000000000000
   82 | 97.0000000000000000
   83 | 97.2000000000000000
   84 | 97.2000000000000000
   85 | 97.2000000000000000
   86 | 97.2000000000000000
   87 | 97.2000000000000000
   88 | 97.2000000000000000
   89 | 97.2000000000000000
   90 | 97.2000000000000000
   91 | 97.2000000000000000
   92 | 97.2000000000000000
   93 | 97.4000000000000000
   94 | 97.4000000000000000
   95 | 97.4000000000000000
   96 | 97.4000000000000000
   97 | 97.4000000000000000
   98 | 97.4000000000000000
   99 | 97.4000000000000000
  100 | 97.4000000000000000
  101 | 97.4000000000000000
  102 | 97.4000000000000000
  103 | 97.4000000000000000
  104 | 97.4000000000000000
  105 | 97.4000000000000000
  106 | 97.4000000000000000
  107 | 97.4000000000000000
  108 | 97.4000000000000000
  109 | 97.4000000000000000
  110 | 97.4000000000000000
  111 | 97.4000000000000000
  112 | 97.6000000000000000
  113 | 97.6000000000000000
  114 | 97.6000000000000000
  115 | 97.6000000000000000
  116 | 97.6000000000000000
  117 | 97.6000000000000000
  118 | 97.6000000000000000
  119 | 97.8000000000000000
  120 | 97.8000000000000000
  121 | 97.8000000000000000
  122 | 97.8000000000000000
  123 | 97.8000000000000000
  124 | 97.8000000000000000
  125 | 97.8000000000000000
  126 | 97.8000000000000000
  127 | 97.8000000000000000
  128 | 97.8000000000000000
  129 | 97.8000000000000000
  130 | 97.8000000000000000
  131 | 97.8000000000000000
  132 | 98.2000000000000000
  133 | 98.2000000000000000
  134 | 98.2000000000000000
  135 | 98.4000000000000000
  136 | 98.4000000000000000
  137 | 98.4000000000000000
  138 | 98.4000000000000000
  139 | 98.4000000000000000
  140 | 98.4000000000000000
  141 | 98.4000000000000000
  142 | 98.4000000000000000
  143 | 98.4000000000000000
  144 | 98.4000000000000000
  145 | 98.4000000000000000
  146 | 98.4000000000000000
  147 | 98.4000000000000000
  148 | 98.4000000000000000
  149 | 98.4000000000000000
  150 | 98.4000000000000000
  151 | 98.4000000000000000
  152 | 98.4000000000000000
  153 | 98.4000000000000000
  154 | 98.4000000000000000
  155 | 98.4000000000000000
  156 | 98.4000000000000000
  157 | 98.4000000000000000
  158 | 98.4000000000000000
  159 | 98.4000000000000000
  160 | 98.4000000000000000
  161 | 98.4000000000000000
  162 | 98.4000000000000000
  163 | 98.4000000000000000
  164 | 98.4000000000000000
  165 | 98.4000000000000000
  166 | 98.4000000000000000
  167 | 98.4000000000000000
  168 | 98.4000000000000000
  169 | 98.4000000000000000
  170 | 98.6000000000000000
  171 | 98.6000000000000000
  172 | 98.6000000000000000
  173 | 98.6000000000000000
  174 | 98.6000000000000000
  175 | 98.6000000000000000
  176 | 98.6000000000000000
  177 | 98.6000000000000000
  178 | 98.6000000000000000
  179 | 98.6000000000000000
  180 | 98.6000000000000000
  181 | 98.6000000000000000
  182 | 98.6000000000000000
  183 | 98.6000000000000000
  184 | 98.6000000000000000
  185 | 98.6000000000000000
  186 | 98.6000000000000000
  187 | 98.6000000000000000
  188 | 98.6000000000000000
  189 | 98.6000000000000000
  190 | 98.6000000000000000
  191 | 98.6000000000000000
  192 | 98.6000000000000000
  193 | 98.6000000000000000
  194 | 98.6000000000000000
  195 | 98.6000000000000000
  196 | 98.6000000000000000
  197 | 98.6000000000000000
  198 | 98.6000000000000000
  199 | 98.6000000000000000
  200 | 98.6000000000000000
  201 | 98.6000000000000000
  202 | 98.6000000000000000
  203 | 98.6000000000000000
  204 | 98.6000000000000000
  205 | 98.6000000000000000
  206 | 98.6000000000000000
  207 | 98.6000000000000000
  208 | 98.6000000000000000
  209 | 98.6000000000000000
  210 | 98.6000000000000000
  211 | 98.6000000000000000
  212 | 98.6000000000000000
  213 | 98.6000000000000000
  214 | 98.8000000000000000
  215 | 98.8000000000000000
  216 | 98.8000000000000000
  217 | 99.0000000000000000
  218 | 99.0000000000000000
  219 | 99.0000000000000000
  220 | 99.0000000000000000
  221 | 99.0000000000000000
  222 | 99.0000000000000000
  223 | 99.0000000000000000
  224 | 99.0000000000000000
  225 | 99.0000000000000000
  226 | 99.0000000000000000
  227 | 99.0000000000000000
  228 | 99.0000000000000000
  229 | 99.0000000000000000
  230 | 99.0000000000000000
  231 | 99.0000000000000000
  232 | 99.0000000000000000
  233 | 99.0000000000000000
  234 | 99.0000000000000000
  235 | 99.0000000000000000
  236 | 99.0000000000000000
