2,0,10,4.517
2,1,10,2.752
2,2,10,3.187
2,3,10,3.523
2,4,10,3.181
2,5,10,3.05
2,6,10,3.15
2,7,10,3.259
2,8,10,3.055
2,9,10,3.013
2,10,10,3.216
2,11,10,3.016
2,12,10,3.203
2,13,10,3.078
2,14,10,3.186
2,15,10,2.964
2,16,10,3.215
2,17,10,3.084
2,18,10,3.036
2,19,10,3.029
3,0,16,4.896
3,1,16,4.379
3,2,16,4.522
3,3,16,4.558
3,4,16,4.458
3,5,16,4.394
3,6,16,4.583
3,7,16,4.43
3,8,16,4.453
3,9,16,4.389
3,10,16,4.45
3,11,16,4.45
3,12,16,4.436
3,13,16,4.464
3,14,16,4.462
3,15,16,4.493
3,16,16,4.385
3,17,16,4.488
3,18,16,4.48
3,19,16,4.513
4,0,24,7.256
4,1,24,6.941
4,2,24,6.484
4,3,24,6.511
4,4,24,6.502
4,5,24,6.673
4,6,24,6.822
4,7,24,6.871
4,8,24,6.777
4,9,24,7.079
4,10,24,7.068
4,11,24,7.1
4,12,24,6.934
4,13,24,7.158
4,14,24,6.949
4,15,24,7.147
4,16,24,7.117
4,17,24,7.028
4,18,24,7.801
4,19,24,6.464
5,0,34,10.935
5,1,34,10.563
5,2,34,10.648
5,3,34,10.625
5,4,34,10.727
5,5,34,10.898
5,6,34,10.469
5,7,34,12.203
5,8,34,10.691
5,9,34,10.664
5,10,34,10.706
5,11,34,10.88
5,12,34,11.024
5,13,34,10.641
5,14,34,11.108
5,15,34,11.23
5,16,34,10.946
5,17,34,11.287
5,18,34,12.709
5,19,34,10.736
6,0,46,17.296
6,1,46,16.733
6,2,46,17.012
6,3,46,16.822
6,4,46,16.951
6,5,46,17.057
6,6,46,17.273
6,7,46,17.277
6,8,46,17.33
6,9,46,17.151
6,10,46,17.254
6,11,46,17.101
6,12,46,17.447
6,13,46,17.265
6,14,46,17.227
6,15,46,17.02
6,16,46,17.283
6,17,46,17.313
6,18,46,17.692
6,19,46,17.448
7,0,60,27.113
7,1,60,30.208
7,2,60,26.048
7,3,60,26.544
7,4,60,26.524
7,5,60,26.812
7,6,60,26.502
7,7,60,26.486
7,8,60,26.803
7,9,60,26.502
7,10,60,26.323
7,11,60,27.005
7,12,60,26.86
7,13,60,26.775
