2,0,9,3.44
2,1,9,3.114
2,2,9,3.174
2,3,9,3.041
2,4,9,3.204
2,5,9,3.05
2,6,9,3.045
2,7,9,3.132
2,8,9,3.258
2,9,9,3.314
2,10,9,3.197
2,11,9,3.294
2,12,9,3.401
2,13,9,3.129
2,14,9,2.992
2,15,9,3.028
2,16,9,2.922
2,17,9,3.017
2,18,9,3.174
2,19,9,3.089
3,0,13,5.324
3,1,13,4.562
3,2,13,4.797
3,3,13,4.639
3,4,13,4.65
3,5,13,4.666
3,6,13,4.804
3,7,13,4.825
3,8,13,4.858
3,9,13,4.927
3,10,13,4.589
3,11,13,4.817
3,12,13,4.727
3,13,13,4.771
3,14,13,4.896
3,15,13,5.358
3,16,13,4.93
3,17,13,4.791
3,18,13,4.709
3,19,13,4.896
4,0,18,7.923
4,1,18,7.466
4,2,18,7.75
4,3,18,7.677
4,4,18,7.754
4,5,18,7.573
4,6,18,7.414
4,7,18,7.684
4,8,18,7.727
4,9,18,8.597
4,10,18,7.333
4,11,18,7.593
4,12,18,7.588
4,13,18,7.634
4,14,18,7.695
4,15,18,7.321
4,16,18,7.734
4,17,18,7.687
4,18,18,7.668
4,19,18,7.983
5,0,24,12.607
5,1,24,12.251
5,2,24,12.365
5,3,24,12.315
5,4,24,12.398
5,5,24,12.29
5,6,24,12.065
5,7,24,13.832
5,8,24,12.449
5,9,24,12.155
5,10,24,12.534
5,11,24,12.547
5,12,24,12.673
5,13,24,12.336
5,14,24,11.92
5,15,24,12.552
5,16,24,12.497
5,17,24,12.046
5,18,24,12.503
5,19,24,13.055
6,0,31,20.056
6,1,31,19.321
6,2,31,19.806
6,3,31,19.513
6,4,31,19.518
6,5,31,19.914
6,6,31,19.489
6,7,31,20.081
6,8,31,20.175
6,9,31,23.853
6,10,31,19.658
6,11,31,19.946
6,12,31,19.58
6,13,31,19.92
6,14,31,19.673
6,15,31,19.472
6,16,31,19.909
6,17,31,19.954
6,18,31,19.788
6,19,31,19.607
7,0,39,30.707
7,1,39,30.3
7,2,39,30.797
7,3,39,30.401
7,4,39,30.87
7,5,39,30.92
7,6,39,30.648
7,7,39,30.298
7,8,39,30.484
7,9,39,30.488
7,10,39,30.887
7,11,39,30.984
7,12,39,30.561
7,13,39,30.876
7,14,39,30.534
7,15,39,39.371
7,16,39,30.552
7,17,39,30.614
7,18,39,30.707
7,19,39,30.763
8,0,48,46.124
8,1,48,45.455
8,2,48,46.275
8,3,48,46.4
8,4,48,46.652
8,5,48,46.553
8,6,48,45.822
8,7,48,46.551
8,8,48,46.294
8,9,48,46.277
8,10,48,46.636
8,11,48,46.367
8,12,48,46.866
8,13,48,46.81
8,14,48,46.597
8,15,48,46.684
8,16,48,46.523
8,17,48,46.621
8,18,48,46.769
8,19,48,46.902
9,0,58,68.646
9,1,58,68.598
9,2,58,68.936
9,3,58,69.032
9,4,58,69.18
9,5,58,69.127
9,6,58,69.053
9,7,58,87.639
9,8,58,69.078
9,9,58,68.94
9,10,58,68.999
9,11,58,69.05
9,12,58,68.952
9,13,58,69.047
9,14,58,68.959
9,15,58,68.983
9,16,58,69.094
9,17,58,69.319
9,18,58,69.03
9,19,58,69.227
10,0,69,99.254
10,1,69,99.674
10,2,69,99.83
10,3,69,100.152
10,4,69,99.187
10,5,69,99.379
10,6,69,99.163
10,7,69,100.24
10,8,69,99.345
10,9,69,99.088
10,10,69,99.353
10,11,69,99.043
10,12,69,99.37
10,13,69,99.763
10,14,69,99.763
10,15,69,98.696
10,16,69,99.836
10,17,69,100.663
10,18,69,100.494
10,19,69,100.345
11,0,81,142.466
11,1,81,141.934
11,2,81,142.775
11,3,81,142.978
11,4,81,144.057
11,5,81,179.943
11,6,81,142.938
11,7,81,141.74
11,8,81,142.303
11,9,81,142.147
11,10,81,142.487
11,11,81,142.691
11,12,81,143.408
11,13,81,143.742
11,14,81,143.394
11,15,81,143.761
11,16,81,143.555
11,17,81,143.855
11,18,81,143.109
11,19,81,142.696
12,0,94,198.563
12,1,94,199.212
12,2,94,200.949
12,3,94,200.958
12,4,94,200.986
12,5,94,200.307
12,6,94,201.216
12,7,94,201.575
12,8,94,201.043
12,9,94,201.384
12,10,94,201.271
12,11,94,200.796
12,12,94,199.554
12,13,94,199.056
12,14,94,199.718
12,15,94,200.279
12,16,94,199.735
12,17,94,200.073
12,18,94,199.746
12,19,94,202.149
13,0,108,274.937
13,1,108,273.385
13,2,108,275.34
13,3,108,274.452
13,4,108,275.815
13,5,108,274.038
13,6,108,274.991
13,7,108,276.513
13,8,108,278.952
13,9,108,278.412
13,10,108,353.393
13,11,108,277.158
13,12,108,275.226
13,13,108,276.832
13,14,108,276.556
13,15,108,277.135
13,16,108,278.282
13,17,108,278.671
13,18,108,277.626
13,19,108,278.626
14,0,123,373.705
14,1,123,374.617
14,2,123,375.522
14,3,123,374.566
14,4,123,376.277
14,5,123,378.069
14,6,123,377.535
14,7,123,377.168
14,8,123,377.369
14,9,123,376.834
14,10,123,375.404
14,11,123,376.664
14,12,123,376.731
14,13,123,377.536
14,14,123,376.414
14,15,123,377.946
14,16,123,378.318
14,17,123,375.443
14,18,123,374.273
14,19,123,376.59
15,0,139,502.266
15,1,139,505.935
15,2,139,507.171
15,3,139,507.997
15,4,139,508.937
15,5,139,507.991
15,6,139,506.609
15,7,139,505.477
15,8,139,505.975
15,9,139,504.173
15,10,139,505.346
15,11,139,522.046
15,12,139,520.879
15,13,139,504.164
15,14,139,506.567
15,15,139,509.091
15,16,139,507.952
15,17,139,508.509
15,18,139,507.644
15,19,139,505.548
16,0,156,658.041
16,1,156,660.752
16,2,156,664.029
16,3,156,668.481
16,4,156,839.024
16,5,156,659.359
16,6,156,667.777
16,7,156,672.428
16,8,156,670.51
16,9,156,672.521
16,10,156,667.015
16,11,156,668.051
16,12,156,671.612
16,13,156,666.63
16,14,156,664.34
16,15,156,665.298
16,16,156,666.759
16,17,156,668.809
16,18,156,671.071
16,19,156,669.532
17,0,174,878.58
17,1,174,875.583
17,2,174,876.145
17,3,174,871.353
17,4,174,877.017
17,5,174,869.976
17,6,174,865.286
17,7,174,872.338
17,8,174,866.72
17,9,174,866.899
17,10,174,868.822
17,11,174,864.508
17,12,174,864.958
17,13,174,865.454
17,14,174,866.716
17,15,174,867.788
17,16,174,860.896
17,17,174,869.177
17,18,174,865.693
17,19,174,867.706
18,0,193,1109.24
18,1,193,1122.01
18,2,193,1115.63
18,3,193,1109.34
18,4,193,1127.94
18,5,193,1129.84
18,6,193,1102.81
18,7,193,1115.57
18,8,193,1115.73
18,9,193,1110.34
18,10,193,1116.47
18,11,193,1115.71
18,12,193,1110.31
18,13,193,1116.32
18,14,193,1116.42
18,15,193,1112.28
18,16,193,1117.58
18,17,193,1115.82
18,18,193,1115.93
18,19,193,1117.34
19,0,213,1418.09
19,1,213,1424.87
19,2,213,1421.42
19,3,213,1429.71
19,4,213,1429.08
19,5,213,1433.36
19,6,213,1423.35
19,7,213,1423.35
19,8,213,1445.87
19,9,213,1846.06
19,10,213,1443.2
19,11,213,1449.57
19,12,213,1444.31
19,13,213,1439.78
19,14,213,1444.88
19,15,213,1448.91
19,16,213,1462.76
19,17,213,1437.52
19,18,213,1442.64
19,19,213,1438.88
20,0,234,1804.46
20,1,234,1812.9
20,2,234,1807.48
20,3,234,1819.28
20,4,234,1820.32
20,5,234,1820.54
20,6,234,1822.13
20,7,234,1820.6
20,8,234,1819.53
20,9,234,1832.22
20,10,234,1830.16
20,11,234,1825.25
20,12,234,1827.62
20,13,234,1818.75
20,14,234,1819.94
20,15,234,1824.64
20,16,234,1834.04
20,17,234,1831.1
20,18,234,1839.17
20,19,234,1840.58
21,0,256,2280.45
21,1,256,2285.04
21,2,256,2274.95
21,3,256,2280.09
21,4,256,2286.28
21,5,256,2284.57
21,6,256,2287.85
21,7,256,2287.82
21,8,256,2307.29
21,9,256,2305.64
21,10,256,2296.63
21,11,256,2300.04
21,12,256,2310.78
21,13,256,2301.99
21,14,256,2322.17
21,15,256,2304.46
21,16,256,2319.46
