# rank |         avg         
#------+---------------------
    1 |  3.6000000000000000
    2 |  5.4000000000000000
    3 | 10.4000000000000000
    4 | 15.4000000000000000
    5 | 17.8000000000000000
    6 | 20.8000000000000000
    7 | 25.2000000000000000
    8 | 26.4000000000000000
    9 | 28.8000000000000000
   10 | 32.0000000000000000
   11 | 33.6000000000000000
   12 | 36.4000000000000000
   13 | 38.4000000000000000
   14 | 39.4000000000000000
   15 | 40.2000000000000000
   16 | 43.6000000000000000
   17 | 46.6000000000000000
   18 | 49.4000000000000000
   19 | 51.6000000000000000
   20 | 52.8000000000000000
   21 | 52.8000000000000000
   22 | 53.2000000000000000
   23 | 53.8000000000000000
   24 | 55.2000000000000000
   25 | 55.4000000000000000
   26 | 55.6000000000000000
   27 | 56.0000000000000000
   28 | 56.8000000000000000
   29 | 56.8000000000000000
   30 | 57.6000000000000000
   31 | 57.8000000000000000
   32 | 59.4000000000000000
   33 | 59.6000000000000000
   34 | 59.8000000000000000
   35 | 60.6000000000000000
   36 | 60.8000000000000000
   37 | 62.4000000000000000
   38 | 63.2000000000000000
   39 | 63.6000000000000000
   40 | 63.8000000000000000
   41 | 64.4000000000000000
   42 | 65.2000000000000000
   43 | 65.4000000000000000
   44 | 66.6000000000000000
   45 | 67.2000000000000000
   46 | 67.8000000000000000
   47 | 68.0000000000000000
   48 | 68.0000000000000000
   49 | 68.0000000000000000
   50 | 69.2000000000000000
   51 | 69.2000000000000000
   52 | 69.2000000000000000
   53 | 69.4000000000000000
   54 | 69.6000000000000000
   55 | 69.8000000000000000
   56 | 69.8000000000000000
   57 | 69.8000000000000000
   58 | 69.8000000000000000
   59 | 70.2000000000000000
   60 | 70.4000000000000000
   61 | 70.4000000000000000
   62 | 71.0000000000000000
   63 | 71.2000000000000000
   64 | 71.4000000000000000
   65 | 72.0000000000000000
   66 | 72.2000000000000000
   67 | 72.2000000000000000
   68 | 72.6000000000000000
   69 | 72.8000000000000000
   70 | 73.2000000000000000
   71 | 73.2000000000000000
   72 | 73.2000000000000000
   73 | 73.8000000000000000
   74 | 74.2000000000000000
   75 | 75.6000000000000000
   76 | 75.8000000000000000
   77 | 76.0000000000000000
   78 | 76.2000000000000000
   79 | 76.2000000000000000
   80 | 76.4000000000000000
   81 | 76.4000000000000000
   82 | 76.4000000000000000
   83 | 76.4000000000000000
   84 | 76.4000000000000000
   85 | 76.4000000000000000
   86 | 76.6000000000000000
   87 | 76.6000000000000000
   88 | 76.6000000000000000
   89 | 76.6000000000000000
   90 | 76.6000000000000000
   91 | 76.6000000000000000
   92 | 76.6000000000000000
   93 | 76.6000000000000000
   94 | 76.6000000000000000
   95 | 76.6000000000000000
   96 | 76.6000000000000000
   97 | 77.0000000000000000
   98 | 77.0000000000000000
   99 | 77.0000000000000000
  100 | 77.0000000000000000
  101 | 77.0000000000000000
  102 | 77.0000000000000000
  103 | 77.0000000000000000
  104 | 77.0000000000000000
  105 | 77.0000000000000000
  106 | 77.0000000000000000
  107 | 77.0000000000000000
  108 | 77.0000000000000000
  109 | 77.0000000000000000
  110 | 77.2000000000000000
  111 | 77.6000000000000000
  112 | 77.6000000000000000
  113 | 77.6000000000000000
  114 | 77.6000000000000000
  115 | 77.8000000000000000
  116 | 77.8000000000000000
  117 | 77.8000000000000000
  118 | 77.6000000000000000
  119 | 77.6000000000000000
  120 | 77.6000000000000000
  121 | 77.6000000000000000
  122 | 77.8000000000000000
  123 | 78.2000000000000000
  124 | 78.4000000000000000
  125 | 78.4000000000000000
  126 | 78.4000000000000000
