2,0,3,3.914
2,1,3,2.931
2,2,3,2.845
2,3,3,3.043
2,4,3,3.12
2,5,3,3.066
2,6,3,3.08
2,7,3,3.015
2,8,3,2.951
2,9,3,3.148
2,10,3,3.1
2,11,3,2.912
2,12,3,3.037
2,13,3,3.043
2,14,3,3.029
2,15,3,3.016
2,16,3,3.044
2,17,3,2.98
2,18,3,2.979
2,19,3,2.919
3,0,4,6.005
3,1,4,5.262
3,2,6,5.941
3,3,6,5.931
3,4,4,5.747
3,5,6,6.249
3,6,6,5.962
3,7,6,5.91
3,8,4,5.716
3,9,4,6.192
3,10,4,5.199
3,11,6,6.008
3,12,6,5.971
3,13,6,5.899
3,14,4,6.434
3,15,4,5.642
3,16,4,5.42
3,17,6,5.95
3,18,6,5.927
3,19,4,5.933
4,0,12,52.258
4,1,12,51.72
4,2,5,48.876
4,3,5,49.395
4,4,5,50.191
4,5,10,54.877
4,6,12,52.351
4,7,5,50.173
4,8,5,49.974
4,9,9,43.506
4,10,9,43.91
4,11,9,44.165
4,12,9,44.416
4,13,10,44.407
4,14,5,37.219
4,15,5,43.399
4,16,12,53.026
4,17,5,50.001
4,18,9,43.848
4,19,12,52.478
5,0,20,2019.62
5,1,15,2260.43
5,2,6,2389.14
5,3,20,1900
5,4,19,1875.92
5,5,22,2220.83
5,6,25,2134.69
5,7,22,2276.41
5,8,20,1902.32
5,9,20,1948.66
5,10,22,2246.11
5,11,20,2330.16
5,12,25,2129.81
5,13,15,1879.4
5,14,15,2313.73
5,15,22,2244.86
5,16,27,2117.29
5,17,20,2334.82
5,18,15,2346.09
5,19,6,2447.29
