2,0,24,11.739
2,1,24,11.254
2,2,21,9.23
2,3,24,11.144
2,4,24,11.226
2,5,24,11.805
2,6,24,11.223
2,7,21,9.23
2,8,24,11.351
2,9,21,9.148
2,10,21,9.115
2,11,21,10.299
2,12,21,9.186
2,13,21,9.25
2,14,24,11.353
2,15,21,9.161
2,16,24,11.353
2,17,21,9.284
2,18,21,9.286
2,19,21,9.235
3,0,57,164.959
3,1,46,148.81
3,2,50,159.746
3,3,52,156.079
3,4,57,165.453
3,5,61,167.639
3,6,60,179.464
3,7,62,169.916
3,8,58,167.386
3,9,56,162.869
3,10,49,155.147
3,11,61,170.201
3,12,63,202.753
3,13,62,175.511
3,14,60,173.146
3,15,58,171.483
3,16,50,160.234
3,17,52,161.665
3,18,52,160.723
3,19,59,173.484
4,0,131,17157.9
